cyclomatic_complexity,halstead_volume,maintainability_index,loc,defect_risk,source
18,14503.23,33.46,266,High,synthetic
23,8338.89,48.18,78,High,nasa_kc1
6,10,100,1,Low,nasa_pc1
3,443.93,100,1,Low,nasa_kc1
14,4138.49,61.19,100,High,synthetic
7,4381.28,75.64,222,Medium,synthetic
13,10,75.98,140,Medium,nasa_pc1
14,5370.93,27.916969820030946,96,High,nasa_kc2
3,10,100,1,Low,nasa_kc1
10,1267.82,70.6,241,Medium,synthetic
7,5080.31,55.51,73,Medium,nasa_pc1
37,12756.61,9.400713883869027,125,High,nasa_kc1
2,1111.36,100,7,Low,nasa_kc1
2,500.81,100,9,Low,nasa_kc1
6,1405.09,77.62822523911265,1,Low,nasa_kc1
1,719.38,83.78,26,Low,nasa_kc1
20,7559.56,29.10926444472425,68,High,nasa_kc2
3,2469.08,44.65158704340331,39,Medium,nasa_kc1
5,1394.07,94.76,8,Low,synthetic
43,3108.83,31.470829251850976,66,High,nasa_kc1
3,1024.84,100,1,Low,nasa_kc1
2,1035.18,83.38907355979882,2,Low,nasa_kc1
7,3236.09,74.89,232,Medium,synthetic
4,3051.09,61.76,61,Medium,nasa_kc1
4,10,92.05,59,Low,nasa_kc1
7,3608.99,52.03,101,Medium,nasa_kc1
1,84.63,92.59,30,Low,nasa_kc1
1,5896.03,62.58,49,Medium,nasa_kc1
4,2514.48,72.72,33,Low,nasa_pc1
1,1100.87,100,1,Low,nasa_kc1
11,10202.82,46.87,94,High,nasa_kc1
1,233.78,94.71,19,Low,nasa_pc1
1,577.3,100,10,Low,nasa_pc1
36,16446.7,2.9684527052257508,276,High,nasa_kc1
6,1428.46,71.72827739032672,11,Low,nasa_kc2
8,386.58,90.48,19,Low,nasa_pc1
2,487.42,84.96,27,Low,nasa_kc2
2,673.29,95.12,13,Low,nasa_kc2
9,230.04,64.8,108,Medium,nasa_pc1
4,3911.16,46.95503261906526,31,Medium,nasa_kc1
1,219.96,96.83,17,Low,nasa_pc1
4,1203.93,86.14,87,Low,synthetic
8,3002.93,56.13,82,Medium,nasa_pc1
1,10,100,26,Low,nasa_kc2
31,9779.25,0,316,High,nasa_kc1
4,10,100,1,Low,nasa_kc1
1,10,100,23,Low,nasa_pc1
2,10,100,9,Low,nasa_pc1
4,813.73,83.3,75,Low,synthetic
24,10841.25,50.74729605188275,13,High,nasa_kc1
12,3739.69,56.62,246,High,synthetic
2,210.13,91.67,54,Low,synthetic
5,129.98,89.55909873715737,16,Low,nasa_kc1
26,5415.36,10.848408382280873,182,High,nasa_kc1
6,10,100,21,Low,nasa_kc1
10,5900.0,37.34075542567483,89,High,nasa_pc1
7,3751.39,49.73,115,Medium,nasa_kc1
6,2023.7,77.42,218,Medium,synthetic
1,149.55,100,8,Low,nasa_pc1
1,10,100,10,Low,nasa_kc2
33,8876.93,29.69,407,High,synthetic
4,2492.5,100,1,Low,nasa_pc1
1,483.32,100,10,Low,nasa_kc1
9,3402.85,55.45,81,Medium,nasa_kc1
3,295.41,99.18,13,Low,nasa_kc2
1,10,100,13,Low,nasa_kc1
4,92.2,85.25,44,Low,nasa_pc1
5,421.62,77.61,11,Low,synthetic
2,301.26,44.93400907822636,124,Low,nasa_kc1
11,3590.14,60.98,55,Medium,nasa_pc1
12,1878.22,50.78090991525911,91,Medium,nasa_pc1
2,285.95,100,11,Low,nasa_pc1
4,1401.56,81.72,62,Low,synthetic
2,10,100,16,Low,nasa_kc1
30,9374.61,8.788409776222368,302,High,nasa_kc1
2,532.67,84.5,27,Low,nasa_kc1
4,10,100,23,Low,nasa_pc1
8,5320.91,64.39,41,Medium,nasa_kc1
7,180.66,75.69,51,Low,synthetic
1,466.16,98.56,12,Low,nasa_kc1
8,3521.85,70.05,33,Medium,nasa_kc2
1,408.13,81.91,35,Low,nasa_kc1
9,10,89.33,65,Low,nasa_kc1
13,3457.48,52.41,113,Medium,synthetic
1,372.76,84.88,30,Low,nasa_pc1
3,10,75.48986035968238,1,Low,nasa_kc1
1,18.5,100,1,Low,nasa_kc1
49,14745.12,5.2344844941000925,271,High,nasa_kc1
26,4709.01,51.96,358,High,synthetic
3,1034.04,73.67,42,Low,nasa_kc1
1,29.35,100,1,Low,nasa_pc1
1,240.71,88.86,27,Low,nasa_kc2
18,4907.97,46.38,524,High,synthetic
10,2406.94,71.57,33,Medium,nasa_kc1
5,2198.02,78.35,24,Low,nasa_kc2
1,94.03,100,14,Low,nasa_kc1
5,10,100,1,Low,nasa_kc1
26,14504.36,48.08,263,High,synthetic
5,5106.2,79.97831448362585,1,Medium,nasa_kc2
34,6647.97,41.25,326,High,synthetic
10,3580.12,53.25,90,Medium,nasa_kc1
3,10,100,7,Low,nasa_kc1
1,10,100,1,Low,nasa_kc1
5,6164.59,47.6,115,Medium,nasa_kc2
1,532.06,81.99,32,Low,nasa_pc1
4,1057.7,96.53,21,Low,synthetic
4,5071.4,19.89158152193218,290,High,nasa_kc1
2,2262.53,63.51,62,Medium,nasa_pc1
2,427.36,100,4,Low,nasa_kc1
16,2862.92,49.06,115,High,nasa_kc2
4,5585.82,73.07,25,Medium,nasa_kc1
1,278.06,86.96,29,Low,nasa_kc1
6,2871.39,100,1,Low,nasa_kc1
1,224.23,100,13,Low,nasa_kc2
3,926.56,78.64,32,Low,nasa_kc1
5,1308.38,74.94,35,Low,nasa_kc1
3,3626.57,60.32,64,Medium,nasa_pc1
4,10,100,1,Low,nasa_pc1
1,232.34,100,2,Low,nasa_pc1
27,7411.41,47.89,532,High,synthetic
24,11933.5,54.64,46,High,nasa_kc1
5,8304.15,48.48,99,Medium,nasa_kc1
6,1296.31,58.33858346240058,23,Medium,nasa_kc1
4,10,100,11,Low,nasa_kc1
2,811.95,95.89,91,Low,synthetic
1,1334.11,82.62,50,Low,synthetic
2,399.96,100,1,Low,nasa_kc1
1,10,100,1,Low,nasa_kc1
5,873.44,86.2,9,Low,synthetic
6,4293.12,53.78,87,Medium,nasa_kc1
1,1119.0,90.39,15,Low,nasa_pc1
2,327.06,100,1,Low,nasa_pc1
2,222.92,100,9,Low,nasa_pc1
1,564.67,100,6,Low,nasa_kc2
2,1233.0,90.78,14,Low,nasa_kc1
2,251.85,100,1,Low,nasa_pc1
4,685.09,77.63,37,Low,nasa_kc1
8,10,100,16,Low,nasa_pc1
1,839.31,84.97,23,Low,nasa_pc1
2,2461.02,65.62,53,Low,nasa_kc2
10,2666.0,75.28214717285759,12,Medium,nasa_pc1
1,515.3,84.32,28,Low,nasa_kc1
6,365.14,96.21,60,Low,synthetic
5,2867.0,61.59,62,Medium,nasa_kc2
2,3457.91,58.09224751525062,28,Medium,nasa_kc1
9,5655.57,100,1,Medium,nasa_kc1
5,10,100,22,Low,nasa_kc1
1,625.46,100,1,Low,nasa_kc2
5,2388.58,73.77,31,Low,nasa_pc1
6,1313.94,94.36,93,Low,synthetic
1,10,100,21,Low,nasa_kc2
1,219.61,100,1,Low,nasa_kc2
20,14330.68,34.65,518,High,synthetic
2,10,100,1,Low,nasa_kc1
1,457.17,88.12,23,Low,nasa_pc1
40,7389.37,0,276,High,nasa_kc1
3,10,100,1,Low,nasa_kc1
5,2202.25,89.57,12,Low,nasa_kc1
3,578.15,100,7,Low,nasa_kc1
1,3026.65,72.45,33,Low,nasa_kc1
19,9296.12,29.07,333,High,synthetic
2,309.46,100,6,Low,nasa_pc1
2,633.92,85.51,24,Low,nasa_kc2
2,546.85,86.27,24,Low,nasa_kc2
31,5776.15,33.85,399,High,synthetic
2,168.02,75.49378194562678,25,Low,nasa_kc2
4,409.05,93.89,16,Low,nasa_kc1
4,972.84,64.58,74,Low,nasa_pc1
26,8148.69,27.88,561,High,synthetic
6,10,74.93,165,Medium,nasa_kc1
17,7644.62,44.74,108,High,nasa_kc1
5,5162.96,38.47273426912011,52,Medium,nasa_kc1
1,1096.87,94.11,12,Low,nasa_kc1
3,10,100,33,Low,nasa_kc1
1,154.52,100,15,Low,nasa_kc1
8,3802.46,31.543124017876217,133,Medium,nasa_kc1
27,13671.09,22.55,237,High,synthetic
6,3774.49,47.5720656067181,50,Medium,nasa_kc2
23,5167.59,11.82,202,High,synthetic
1,828.81,100,9,Low,nasa_kc1
3,1920.88,71.24,40,Low,nasa_pc1
14,4518.71,53.24,114,High,synthetic
14,10,61.52149031863496,102,Medium,nasa_pc1
1,1350.73,91.49,39,Low,synthetic
2,1314.45,88.29,12,Low,synthetic
15,6447.02,15.65,276,High,synthetic
18,12965.41,47.83,411,High,synthetic
4,1350.97,96.97,94,Low,synthetic
6,1332.21,86.67,30,Low,synthetic
1,305.6,92.48,20,Low,nasa_kc1
3,1360.54,88.07183577145122,1,Low,nasa_kc2
4,1034.66,98.39,9,Low,nasa_kc1
2,10,100,12,Low,nasa_pc1
4,10,83.99589117046003,1,Low,nasa_pc1
3,782.58,78.54,34,Low,nasa_kc1
7,3411.71,52.07,198,Medium,synthetic
12,12716.19,36.58,163,High,nasa_kc1
4,2913.13,64.9,51,Medium,nasa_pc1
5,1905.94,100,6,Low,nasa_pc1
21,8406.81,36.98,467,High,synthetic
10,3923.63,53.33,227,Medium,synthetic
3,10,100,26,Low,nasa_kc1
31,11398.04,12.168528967711648,276,High,nasa_kc1
14,4912.69,55.29,117,High,synthetic
10,1947.88,77.91,167,Medium,synthetic
7,206.59,98.89,79,Low,synthetic
12,5158.84,18.026174458639325,219,High,nasa_kc1
4,9680.86,7.909318723305901,246,High,nasa_kc1
32,12436.96,18.57,559,High,synthetic
27,10710.99,21.42,258,High,synthetic
3,732.44,100,1,Low,nasa_kc2
15,14613.31,45.16,365,High,synthetic
3,1659.61,62.47,72,Medium,nasa_pc1
3,592.03,100,1,Low,nasa_kc1
30,11109.79,39.56,368,High,synthetic
6,412.12,75.07,69,Low,synthetic
1,45.63,100,1,Low,nasa_pc1
6,2916.79,96.61,7,Low,nasa_kc2
10,1970.99,64.33,55,Medium,nasa_kc2
17,7730.12,0,460,High,nasa_kc1
3,10,100,1,Low,nasa_kc2
2,4689.89,54.8,84,Medium,nasa_kc1
2,882.34,87.08,43,Low,synthetic
5,2407.88,44.97,183,Medium,nasa_kc2
2,601.18,100,7,Low,nasa_pc1
5,44.61,100,19,Low,nasa_kc1
2,167.16,100,13,Low,nasa_kc1
19,6949.22,49.84,79,High,nasa_kc1
2,658.07,77.09,73,Low,synthetic
1,900.73,100,1,Low,nasa_kc1
1,10,91.94,62,Low,nasa_kc2
7,2418.98,67.21,45,Medium,nasa_kc1
9,308.37,76.08,49,Low,nasa_pc1
1,10,89.97,70,Low,nasa_pc1
9,1753.77,76.4,115,Medium,synthetic
9,4980.36,53.72,99,Medium,synthetic
1,885.95,58.47,116,Low,nasa_kc1
1,10,100,7,Low,nasa_kc1
1,10,100,27,Low,nasa_kc1
31,10997.79,16.639513228222736,131,High,nasa_kc1
3,10,100,19,Low,nasa_kc1
4,114.78,78.82,61,Low,nasa_pc1
7,1024.13,52.667531410001885,56,Medium,nasa_kc2
2,11162.78,33.84,232,High,nasa_kc1
12,13358.56,11.989242270392444,373,High,nasa_kc1
9,949.83,71.25,46,Low,nasa_pc1
3,1279.51,72.98877047996118,12,Low,nasa_kc2
1,10,100,22,Low,nasa_kc1
17,937.75,39.93,285,High,nasa_kc1
1,223.74,100,1,Low,nasa_kc1
3,10,100,1,Low,nasa_pc1
13,8317.66,49.59,217,High,synthetic
6,10,90.02,65,Low,nasa_kc1
7,3554.31,46.82,140,Medium,nasa_kc1
1,10,100,20,Low,nasa_kc2
7,456.64,81.4,32,Low,nasa_pc1
3,162.88,83.88308124369772,8,Low,nasa_kc1
28,7368.21,36.93,355,High,synthetic
3,788.11,75.95,94,Low,synthetic
1,143.76,100,1,Low,nasa_kc1
6,1746.89,100,1,Low,nasa_kc2
2,413.79,87.06,25,Low,nasa_pc1
1,531.14,100,1,Low,nasa_pc1
2,624.42,92.03,12,Low,synthetic
1,433.49,97.64,13,Low,nasa_kc1
14,4360.49,33.73,309,High,synthetic
2,328.24,91.09,21,Low,nasa_pc1
2,392.82,100,1,Low,nasa_kc1
5,342.22,80.94,33,Low,synthetic
2,219.41,86.88,31,Low,nasa_kc1
8,1287.72,75.59,121,Low,synthetic
1,10,100,26,Low,nasa_kc1
7,24.68,76.72,109,Low,nasa_kc1
2,10,100,28,Low,nasa_pc1
1,10,100,28,Low,nasa_kc2
13,13647.46,17.21263838406307,123,High,nasa_kc2
14,7727.3,50.04,81,High,nasa_kc1
4,10,100,34,Low,nasa_pc1
2,820.55,88.82,18,Low,nasa_kc1
4,157.86,89.93,69,Low,synthetic
1,348.81,100,12,Low,nasa_kc1
7,1934.87,94.44,9,Low,nasa_pc1
8,1158.58,100,1,Low,nasa_kc1
6,3077.23,70.27787161303398,24,Medium,nasa_pc1
1,670.94,76.37,42,Low,nasa_kc1
1,797.3,85.23,23,Low,nasa_pc1
1,20.07,100,7,Low,nasa_kc2
13,2738.28,34.329193525870686,107,High,nasa_kc1
10,6729.89,100,1,Medium,nasa_kc2
13,10,75.08,148,Medium,nasa_pc1
1,823.8,84.54,29,Low,synthetic
1,748.4,83.58,26,Low,nasa_kc1
3,996.1,75.82,38,Low,synthetic
4,10,90.35180479740728,1,Low,nasa_pc1
2,626.72,100,1,Low,nasa_pc1
15,10,89.56806681052413,1,Low,nasa_kc1
1,645.49,98.28,11,Low,nasa_kc1
4,315.61,94.3424785081317,1,Low,nasa_pc1
1,10,100,1,Low,nasa_kc1
3,1507.86,100,1,Low,nasa_kc1
9,3688.3,50.08,110,Medium,nasa_kc2
21,8933.16,36.44,274,High,synthetic
26,13870.94,55.687383638544006,19,High,nasa_kc1
12,3343.54,20.260323493790324,196,High,nasa_kc1
20,7998.61,17.9,494,High,synthetic
3,1212.88,82.59,23,Low,nasa_kc1
14,2253.72,67.96,132,Medium,synthetic
5,410.63,77.25,44,Low,nasa_kc1
1,107.54,100,8,Low,nasa_pc1
2,960.4,89.91,16,Low,nasa_kc1
8,4769.32,100,1,Medium,nasa_pc1
11,4353.55,64.08,200,High,synthetic
3,437.97,69.91165848177354,22,Low,nasa_kc2
5,24.15,79.41620862151854,1,Low,nasa_kc1
1,10,100,18,Low,nasa_pc1
1,379.65,92.19,19,Low,nasa_pc1
1,115.9,100,17,Low,nasa_kc1
1,1257.26,100,1,Low,nasa_kc1
9,2040.62,71.63,204,Medium,synthetic
1,444.72,88.46,98,Low,synthetic
1,700.42,78.2,37,Low,nasa_kc1
1,51.63,100,6,Low,nasa_kc2
1,2242.25,57.75,90,Medium,nasa_kc2
21,11111.47,24.5,293,High,synthetic
1,122.66,94.28,24,Low,nasa_pc1
4,2115.11,44.40532955562031,83,Medium,nasa_kc1
2,555.01,100,1,Low,nasa_pc1
6,1421.61,100,1,Low,nasa_kc2
2,1241.71,98.17,28,Low,synthetic
7,2915.03,65.88,46,Medium,nasa_kc1
1,292.56,87.26,28,Low,nasa_pc1
6,2491.04,66.35,126,Medium,synthetic
4,10,93.49,54,Low,nasa_pc1
1,659.56,98.17,11,Low,nasa_pc1
19,9394.12,54.15,294,High,synthetic
5,10,66.57771453323622,97,Low,nasa_kc1
3,994.35,85.03,82,Low,synthetic
16,4731.93,10.08,528,High,synthetic
2,308.56,99.86,41,Low,synthetic
15,12568.12,12.92,362,High,synthetic
5,576.45,81.24,91,Low,synthetic
9,4194.95,72.61,182,Medium,synthetic
31,12777.26,17.91,392,High,synthetic
13,5323.18,26.929395447065986,211,High,nasa_kc2
1,1483.12,80.65,25,Low,nasa_kc1
1,1475.52,59.23,94,Low,nasa_kc1
28,7573.49,18.39,517,High,synthetic
1,10,91.17,65,Low,nasa_kc1
14,1235.61,70.71,95,Medium,synthetic
9,1801.97,62.32,65,Medium,nasa_kc2
1,10,100,34,Low,nasa_kc1
3,1069.76,70.66,50,Low,nasa_pc1
2,524.05,88.66,21,Low,nasa_kc2
3,1213.6,65.03,68,Low,nasa_kc1
1,237.3,100,5,Low,nasa_kc1
5,10,91.55,60,Low,nasa_kc1
9,4691.5,74.9,22,Medium,nasa_pc1
14,6886.59,37.3,497,High,synthetic
1,7059.49,74.61,22,Medium,nasa_kc1
1,637.8,87.11,22,Low,nasa_pc1
12,4943.06,19.32314716748164,147,High,nasa_kc2
3,1166.75,76.94,33,Low,nasa_kc1
1,436.31,100,3,Low,nasa_kc2
7,4432.7,49.0,114,Medium,nasa_kc1
2,158.6,77.01,100,Low,synthetic
36,15120.96,0,408,High,nasa_kc1
25,13352.79,31.83,245,High,synthetic
2,587.08,100,1,Low,nasa_kc1
2,10,100,26,Low,nasa_kc1
14,2106.08,55.05,113,Medium,synthetic
6,399.64,93.68,93,Low,synthetic
23,3147.88,35.28331737409955,90,High,nasa_kc1
2,356.15,81.49,37,Low,nasa_kc1
9,3057.82,56.42,168,Medium,synthetic
32,5667.58,41.32,476,High,synthetic
14,4268.18,54.7,136,High,synthetic
1,10,100,1,Low,nasa_pc1
5,848.16,80.79,68,Low,synthetic
1,306.63,100,8,Low,nasa_pc1
1,177.63,84.91,38,Low,nasa_kc1
2,754.37,85.53,44,Low,synthetic
3,682.54,75.44,43,Low,nasa_kc1
5,587.92,85.9,23,Low,nasa_kc1
12,4253.41,64.72,110,High,synthetic
3,10,100,1,Low,nasa_kc1
6,609.9,75.26,28,Low,synthetic
1,910.92,81.94,27,Low,nasa_kc1
1,3040.11,69.31,40,Low,nasa_kc2
2,25.97,96.01,35,Low,nasa_kc1
25,10411.47,32.93,181,High,nasa_kc1
11,2846.18,56.33,79,Medium,nasa_pc1
4,1164.64,81.22,25,Low,nasa_pc1
1,1019.75,67.12,65,Low,nasa_pc1
3,1080.54,66.87,63,Low,nasa_kc1
1,273.74,75.33,55,Low,synthetic
1,962.34,73.38,45,Low,nasa_kc1
21,13182.77,14.123430717708278,299,High,nasa_kc1
7,10,77.02,143,Low,nasa_pc1
2,10,100,15,Low,nasa_kc2
1,10,100,1,Low,nasa_kc1
5,6387.03,32.49,289,High,nasa_kc1
10,2720.18,73.64,216,Medium,synthetic
3,583.72,100,5,Low,nasa_kc1
1,10,100,25,Low,nasa_kc1
2,10,100,28,Low,nasa_pc1
5,10,98.53,39,Low,nasa_pc1
11,6939.62,77.56,16,Medium,nasa_kc2
2,1191.4,80.95,50,Low,synthetic
22,8653.53,31.063540828099306,119,High,nasa_kc1
8,15491.1,2.157902114368202,247,High,nasa_kc1
3,1451.77,73.1,39,Low,nasa_kc1
3,414.85,80.91,36,Low,nasa_pc1
2,10,100,34,Low,nasa_kc1
6,593.7,97.04,90,Low,synthetic
12,4795.43,68.15,113,Medium,synthetic
9,3305.5,48.015336987771946,39,Medium,nasa_kc1
4,866.1,88.86,11,Low,synthetic
25,11739.12,40.48,363,High,synthetic
9,2230.31,54.51,190,Medium,synthetic
13,9461.95,36.37,179,High,nasa_kc2
1,786.75,100,1,Low,nasa_kc1
3,455.89,83.92,29,Low,nasa_kc1
1,470.16,83.67,30,Low,nasa_kc1
1,60.82,100,1,Low,nasa_kc2
5,761.05,100,1,Low,nasa_pc1
3,10,100,1,Low,nasa_kc1
1,10,100,16,Low,nasa_kc1
33,5932.96,32.78,535,High,synthetic
2,3068.31,95.1,8,Low,nasa_kc2
2,493.73,86.59,36,Low,synthetic
13,12031.05,53.5,384,High,synthetic
1,10,100,16,Low,nasa_pc1
34,7732.02,35.08,211,High,synthetic
13,4675.42,69.71,129,Medium,synthetic
1,113.05,100,17,Low,nasa_pc1
3,10,91.22,63,Low,nasa_pc1
7,933.58,96.21,54,Low,synthetic
21,805.79,42.82972574744267,73,Medium,nasa_kc1
14,4192.01,77.27,216,High,synthetic
9,6035.09,66.54,34,Medium,nasa_kc2
1,1020.81,82.04,15,Low,synthetic
13,2002.94,75.0,179,Medium,synthetic
3,3403.34,100,5,Low,nasa_kc2
4,10,100,1,Low,nasa_kc1
3,1316.18,65.84,63,Low,nasa_kc1
15,2132.49,58.6293704450111,47,Medium,nasa_pc1
3,1795.01,82.03,21,Low,nasa_pc1
3,10,76.8396769281121,77,Low,nasa_pc1
4,2006.7,53.81,114,Medium,nasa_kc2
27,4481.81,43.59,241,High,synthetic
7,10,81.93224071069638,8,Low,nasa_kc1
1,45.4,100,19,Low,nasa_pc1
8,6951.12,27.878609071244036,139,High,nasa_pc1
1,10,100,24,Low,nasa_kc2
1,607.02,100,1,Low,nasa_kc1
11,8416.77,32.20662414070986,106,High,nasa_kc1
6,1289.69,96.66,13,Low,synthetic
1,822.24,88.17,19,Low,nasa_kc1
33,20957.38,4.061863542616766,283,High,nasa_kc1
4,1391.99,100,5,Low,nasa_pc1
1,703.62,87.36,21,Low,nasa_kc1
3,1302.1,82.78,46,Low,synthetic
21,7246.53,11.896806806747136,235,High,nasa_kc1
16,10434.8,28.27,274,High,nasa_kc1
2,10,100,29,Low,nasa_kc1
2,93.41,100,4,Low,nasa_pc1
5,3475.84,58.86,69,Medium,nasa_kc1
2,10,100,1,Low,nasa_pc1
3,696.8,100,4,Low,nasa_pc1
1,1363.37,97.64,9,Low,nasa_kc1
15,6710.52,39.21,163,High,nasa_kc1
5,2569.65,100,1,Low,nasa_pc1
5,2428.39,93.72,9,Low,nasa_pc1
4,302.32,81.85413165702234,22,Low,nasa_kc2
7,2264.6,100,4,Low,nasa_pc1
1,403.38,100,9,Low,nasa_pc1
4,6133.65,52.38,87,Medium,nasa_kc1
16,5824.81,13.21,439,High,synthetic
13,4100.79,35.568985741188925,73,High,nasa_kc2
1,164.16,94.92,21,Low,nasa_kc2
9,1179.42,27.36553920809333,166,Medium,nasa_kc2
3,268.61,99.67,13,Low,nasa_pc1
1,449.56,88.93,22,Low,nasa_kc1
1,569.55,88.46,21,Low,nasa_pc1
7,780.72,78.61,32,Low,nasa_pc1
1,181.94,96.01,19,Low,nasa_pc1
1,813.34,100,1,Low,nasa_kc1
12,5701.99,38.261787004026004,55,High,nasa_kc1
11,4884.44,29.931488064497017,157,High,nasa_kc1
13,4712.54,60.94,237,High,synthetic
2,10,100,21,Low,nasa_pc1
9,2773.43,100,1,Low,nasa_kc1
1,10,100,1,Low,nasa_kc1
3,2355.01,100,1,Low,nasa_kc2
5,297.96,95.91,54,Low,synthetic
5,8067.89,65.48,35,Medium,nasa_kc1
3,822.89,93.87,27,Low,synthetic
17,8920.21,33.32,208,High,nasa_kc1
3,1118.86,85.4,32,Low,synthetic
1,198.62,100,1,Low,nasa_pc1
10,382.13,78.43,39,Low,nasa_kc1
2,742.14,100,1,Low,nasa_kc2
1,164.51,80.54,51,Low,nasa_kc1
20,12874.07,10.52,593,High,synthetic
4,10,88.82,72,Low,nasa_kc1
1,2511.32,61.01,71,Medium,nasa_kc1
8,2893.83,60.85,62,Medium,nasa_pc1
3,1094.75,78.29,31,Low,nasa_kc1
1,589.49,97.34,12,Low,nasa_kc2
6,7723.16,60.49354412161399,26,Medium,nasa_kc1
3,3807.08,58.61,70,Medium,nasa_kc2
3,10,100,1,Low,nasa_pc1
1,103.29,96.58,22,Low,nasa_kc2
7,84.55,93.53,26,Low,nasa_pc1
1,1470.05,88.95,81,Low,synthetic
2,10,100,1,Low,nasa_pc1
2,3356.19,55.98,87,Medium,nasa_kc1
7,4864.77,42.33,167,High,nasa_pc1
23,5769.66,17.75,278,High,synthetic
4,5041.64,71.77,28,Medium,nasa_pc1
5,628.98,78.11,78,Low,synthetic
32,13051.46,46.46,555,High,synthetic
8,10,86.2,80,Low,nasa_kc1
5,10,82.64,104,Low,nasa_pc1
4,558.85,82.98,95,Low,synthetic
12,7537.36,13.355295970482032,148,High,nasa_kc1
1,327.73,90.58,22,Low,nasa_kc2
4,476.71,96.46,13,Low,nasa_kc1
3,632.72,100,1,Low,nasa_kc1
5,759.29,67.49,66,Low,nasa_kc1
7,683.2,83.74,20,Low,synthetic
1,172.08,87.23,81,Low,synthetic
1,618.4,100,1,Low,nasa_kc1
3,3002.2,67.74,43,Low,nasa_pc1
5,1574.43,66.36,56,Low,nasa_kc2
3,10,79.52778157613866,40,Low,nasa_kc1
1,2353.34,64.34,59,Medium,nasa_kc2
7,1964.65,63.63,60,Medium,nasa_kc2
11,367.52,57.82,139,Medium,nasa_kc1
3,1166.0,97.45,52,Low,synthetic
1,40.85,100,19,Low,nasa_pc1
14,4605.59,73.37,242,High,synthetic
3,296.75,72.5712936875675,24,Low,nasa_kc1
2,932.7,92.23,14,Low,nasa_kc1
1,645.87,100,1,Low,nasa_kc1
5,1338.28,71.48,43,Low,nasa_kc1
1,10,100,1,Low,nasa_kc1
3,1368.21,93.75,20,Low,synthetic
1,7928.31,68.98,30,Medium,nasa_kc1
1,10,100,5,Low,nasa_kc1
13,5718.29,37.6,195,High,nasa_kc1
5,712.96,85.24,67,Low,synthetic
2,241.59,88.61,27,Low,nasa_kc1
1,520.8,95.49,14,Low,nasa_pc1
7,1373.64,77.27,29,Low,nasa_pc1
6,1171.14,89.08,21,Low,synthetic
6,3938.33,53.86,89,Medium,nasa_kc1
2,10,100,9,Low,nasa_pc1
19,5378.77,24.54,568,High,synthetic
33,8603.9,47.49,253,High,synthetic
7,1413.98,60.12,242,Medium,synthetic
14,1952.96,64.06,157,High,synthetic
1,10,100,22,Low,nasa_pc1
2,189.58,100,7,Low,nasa_kc1
2,435.0,95.08,64,Low,synthetic
3,24.44,100,9,Low,nasa_kc1
1,113.09,100,14,Low,nasa_pc1
1,442.07,100,9,Low,nasa_kc1
2,380.42,81.15,37,Low,nasa_pc1
30,15330.66,20.00242228036017,76,High,nasa_kc1
30,12582.47,14.133916703424788,228,High,nasa_kc1
2,10,100,32,Low,nasa_kc1
1,465.3,100,2,Low,nasa_pc1
1,10,100,15,Low,nasa_kc1
38,6865.18,0,242,High,nasa_kc1
3,237.13,100,12,Low,nasa_kc2
3,10,98.18,41,Low,nasa_kc1
2,23.88,100,10,Low,nasa_kc1
6,10,80.78,115,Low,nasa_kc1
5,10,84.12509212189894,46,Low,nasa_pc1
2,10,100,28,Low,nasa_pc1
6,413.7,91.83,51,Low,synthetic
8,510.78,70.14,61,Low,nasa_kc1
2,78.43,95.71,25,Low,nasa_kc1
15,13388.0,35.55,413,High,synthetic
7,799.25,84.51,77,Low,synthetic
2,790.82,85.05,23,Low,nasa_kc2
12,4203.85,73.54490903271343,1,Medium,nasa_kc1
11,10,79.68739728670951,49,Medium,nasa_kc1
3,10,81.260579167506,4,Low,nasa_kc1
30,8158.58,22.01,235,High,synthetic
4,234.63,78.65,49,Low,nasa_kc1
1,10,100,1,Low,nasa_kc2
6,10,100,1,Low,nasa_pc1
6,3832.27,58.57,141,Medium,synthetic
5,733.41,100,1,Low,nasa_pc1
2,10,100,26,Low,nasa_pc1
2,10,100,29,Low,nasa_pc1
3,10,100,1,Low,nasa_pc1
5,5108.91,58.85,61,Medium,nasa_kc1
1,2144.63,67.51,50,Low,nasa_pc1
4,1281.22,82.08,23,Low,nasa_kc1
4,1105.8,70.59,49,Low,nasa_pc1
2,2329.48,73.1,34,Low,nasa_pc1
2,835.09,100,1,Low,nasa_kc1
4,10,100,13,Low,nasa_kc1
1,95.99,100,11,Low,nasa_kc2
3,3903.1,53.71,94,Medium,nasa_kc1
18,14645.37,16.83,347,High,synthetic
1,699.84,91.79,16,Low,nasa_pc1
13,5743.12,67.37,31,Medium,nasa_kc2
1,2292.63,79.74,23,Low,nasa_kc1
1,218.13,91.28,24,Low,nasa_pc1
1,194.24,100,13,Low,nasa_kc2
2,1044.62,88.17,34,Low,synthetic
2,2213.31,81.17,21,Low,nasa_pc1
19,10,78.45173303606897,1,Medium,nasa_kc1
1,10,100,10,Low,nasa_kc1
6,2702.16,45.57306499843169,47,Medium,nasa_kc1
6,697.96,82.06,15,Low,synthetic
1,419.45,100,1,Low,nasa_pc1
7,1816.04,57.47,90,Medium,nasa_kc1
